0,1,2,3,4,5
          11,Percentage,W06000023,Powys,Education,Most deprived 30% LSOAs in Wales (ranks 1-574)
          28,Percentage,W06000023,Powys,Education,Most deprived 50% LSOAs in Wales (ranks 1-958)
          49,Percentage,W06000023,Powys,Access to services,Most deprived 10% LSOAs in Wales (ranks 1-191)
          63,Percentage,W06000023,Powys,Access to services,Most deprived 20% LSOAs in Wales (ranks 1-382)
          71,Percentage,W06000023,Powys,Access to services,Most deprived 30% LSOAs in Wales (ranks 1-574)
          82,Percentage,W06000023,Powys,Access to services,Most deprived 50% LSOAs in Wales (ranks 1-958)
          10,Percentage,W06000023,Powys,Housing,Most deprived 10% LSOAs in Wales (ranks 1-191)
          25,Percentage,W06000023,Powys,Housing,Most deprived 20% LSOAs in Wales (ranks 1-382)
          37,Percentage,W06000023,Powys,Housing,Most deprived 30% LSOAs in Wales (ranks 1-574)
          59,Percentage,W06000023,Powys,Housing,Most deprived 50% LSOAs in Wales (ranks 1-958)
           6,Percentage,W06000023,Powys,Community safety,Most deprived 10% LSOAs in Wales (ranks 1-191)
           9,Percentage,W06000023,Powys,Community safety,Most deprived 20% LSOAs in Wales (ranks 1-382)
          14,Percentage,W06000023,Powys,Community safety,Most deprived 30% LSOAs in Wales (ranks 1-574)
          27,Percentage,W06000023,Powys,Community safety,Most deprived 50% LSOAs in Wales (ranks 1-958)
           1,Percentage,W06000023,Powys,Physical environment,Most deprived 10% LSOAs in Wales (ranks 1-191)
           5,Percentage,W06000023,Powys,Physical environment,Most deprived 20% LSOAs in Wales (ranks 1-382)
          16,Percentage,W06000023,Powys,Physical environment,Most deprived 30% LSOAs in Wales (ranks 1-574)
          43,Percentage,W06000023,Powys,Physical environment,Most deprived 50% LSOAs in Wales (ranks 1-958)
          17,Percentage,W06000024,Merthyr Tydfil,WIMD,Most deprived 10% LSOAs in Wales (ranks 1-191)
          33,Percentage,W06000024,Merthyr Tydfil,WIMD,Most deprived 20% LSOAs in Wales (ranks 1-382)
          42,Percentage,W06000024,Merthyr Tydfil,WIMD,Most deprived 30% LSOAs in Wales (ranks 1-574)
          72,Percentage,W06000024,Merthyr Tydfil,WIMD,Most deprived 50% LSOAs in Wales (ranks 1-958)
          14,Percentage,W06000024,Merthyr Tydfil,Income,Most deprived 10% LSOAs in Wales (ranks 1-191)
          25,Percentage,W06000024,Merthyr Tydfil,Income,Most deprived 20% LSOAs in Wales (ranks 1-382)
          42,Percentage,W06000024,Merthyr Tydfil,Income,Most deprived 30% LSOAs in Wales (ranks 1-574)
          72,Percentage,W06000024,Merthyr Tydfil,Income,Most deprived 50% LSOAs in Wales (ranks 1-958)
          14,Percentage,W06000024,Merthyr Tydfil,Employment,Most deprived 10% LSOAs in Wales (ranks 1-191)
          33,Percentage,W06000024,Merthyr Tydfil,Employment,Most deprived 20% LSOAs in Wales (ranks 1-382)
          50,Percentage,W06000024,Merthyr Tydfil,Employment,Most deprived 30% LSOAs in Wales (ranks 1-574)
          81,Percentage,W06000024,Merthyr Tydfil,Employment,Most deprived 50% LSOAs in Wales (ranks 1-958)
          28,Percentage,W06000024,Merthyr Tydfil,Health,Most deprived 10% LSOAs in Wales (ranks 1-191)
          31,Percentage,W06000024,Merthyr Tydfil,Health,Most deprived 20% LSOAs in Wales (ranks 1-382)
          47,Percentage,W06000024,Merthyr Tydfil,Health,Most deprived 30% LSOAs in Wales (ranks 1-574)
          78,Percentage,W06000024,Merthyr Tydfil,Health,Most deprived 50% LSOAs in Wales (ranks 1-958)
          17,Percentage,W06000024,Merthyr Tydfil,Education,Most deprived 10% LSOAs in Wales (ranks 1-191)
          33,Percentage,W06000024,Merthyr Tydfil,Education,Most deprived 20% LSOAs in Wales (ranks 1-382)
          53,Percentage,W06000024,Merthyr Tydfil,Education,Most deprived 30% LSOAs in Wales (ranks 1-574)
          83,Percentage,W06000024,Merthyr Tydfil,Education,Most deprived 50% LSOAs in Wales (ranks 1-958)
           3,Percentage,W06000024,Merthyr Tydfil,Access to services,Most deprived 10% LSOAs in Wales (ranks 1-191)
          14,Percentage,W06000024,Merthyr Tydfil,Access to services,Most deprived 20% LSOAs in Wales (ranks 1-382)
          33,Percentage,W06000024,Merthyr Tydfil,Access to services,Most deprived 30% LSOAs in Wales (ranks 1-574)
          67,Percentage,W06000024,Merthyr Tydfil,Access to services,Most deprived 50% LSOAs in Wales (ranks 1-958)
           0,Percentage,W06000024,Merthyr Tydfil,Housing,Most deprived 10% LSOAs in Wales (ranks 1-191)
           3,Percentage,W06000024,Merthyr Tydfil,Housing,Most deprived 20% LSOAs in Wales (ranks 1-382)
           8,Percentage,W06000024,Merthyr Tydfil,Housing,Most deprived 30% LSOAs in Wales (ranks 1-574)
          44,Percentage,W06000024,Merthyr Tydfil,Housing,Most deprived 50% LSOAs in Wales (ranks 1-958)
          14,Percentage,W06000024,Merthyr Tydfil,Community safety,Most deprived 10% LSOAs in Wales (ranks 1-191)
          17,Percentage,W06000024,Merthyr Tydfil,Community safety,Most deprived 20% LSOAs in Wales (ranks 1-382)
          19,Percentage,W06000024,Merthyr Tydfil,Community safety,Most deprived 30% LSOAs in Wales (ranks 1-574)
          67,Percentage,W06000024,Merthyr Tydfil,Community safety,Most deprived 50% LSOAs in Wales (ranks 1-958)
          14,Percentage,W06000024,Merthyr Tydfil,Physical environment,Most deprived 10% LSOAs in Wales (ranks 1-191)
          22,Percentage,W06000024,Merthyr Tydfil,Physical environment,Most deprived 20% LSOAs in Wales (ranks 1-382)
          28,Percentage,W06000024,Merthyr Tydfil,Physical environment,Most deprived 30% LSOAs in Wales (ranks 1-574)
          42,Percentage,W06000024,Merthyr Tydfil,Physical environment,Most deprived 50% LSOAs in Wales (ranks 1-958)
